date,open,high,low,close,volume,ticker,ma200
2026-08-21,65.80000305175781,66.25,65.4000015258789,65.9000015258789,65029,DIOS.ST,65.39650022506714
2026-08-24,65.80000305175781,65.94999694824219,65.0999984741211,65.19999694824219,90440,DIOS.ST,65.39800020217896
2026-08-17,24.18000030517578,24.18000030517578,23.420000076293945,23.700000762939453,824792,DOM.ST,34.702300033569344
2026-08-18,23.81999969482422,23.81999969482422,23.139999389648438,23.280000686645508,643775,DOM.ST,34.57550004005432
2026-08-19,23.200000762939453,23.799999237060547,22.940000534057617,23.65999984741211,489288,DOM.ST,34.4549000453949
2026-08-20,23.65999984741211,23.700000762939453,23.020000457763672,23.239999771118164,395366,DOM.ST,34.337600040435795
2026-08-21,23.31999969482422,23.8799991607666,23.280000686645508,23.84000015258789,478470,DOM.ST,34.22320003509522
2026-08-24,23.84000015258789,23.84000015258789,22.899999618530273,22.899999618530273,604200,DOM.ST,34.104200029373175
2026-08-17,79.0999984741211,79.30000305175781,77.9000015258789,77.9000015258789,48250,DUNI.ST,92.37800003051758
2026-08-18,78.4000015258789,78.4000015258789,77.5,77.69999694824219,23274,DUNI.ST,92.2275
2026-08-19,77.9000015258789,78.5,77.5999984741211,78.4000015258789,20785,DUNI.ST,92.0825
2026-08-20,78.30000305175781,79.0999984741211,77.9000015258789,79.0999984741211,33908,DUNI.ST,91.935
2026-08-21,79.4000015258789,79.69999694824219,78.5,79.30000305175781,32261,DUNI.ST,91.80050003051758
2026-08-24,79.4000015258789,79.80000305175781,78.9000015258789,79.0,17883,DUNI.ST,91.66550003051758
2026-08-17,75.0999984741211,75.19999694824219,72.44999694824219,73.3499984741211,325921,DYVOX.ST,84.22774986267088
2026-08-18,73.44999694824219,73.9000015258789,72.19999694824219,73.55000305175781,327043,DYVOX.ST,84.06249988555906
2026-08-19,73.3499984741211,75.0999984741211,72.25,74.69999694824219,188216,DYVOX.ST,83.92499988555906
2026-08-20,74.55000305175781,75.94999694824219,73.9000015258789,75.94999694824219,211853,DYVOX.ST,83.80074985504149
2026-08-21,76.0,77.6500015258789,74.30000305175781,75.0999984741211,245534,DYVOX.ST,83.6737498474121
2026-08-24,74.9000015258789,75.5999984741211,74.25,74.9000015258789,145000,DYVOX.ST,83.55774986267087
2026-08-17,45.79999923706055,46.150001525878906,45.54999923706055,46.04999923706055,81939,EAST.ST,46.974500007629416
2026-08-18,46.04999923706055,46.349998474121094,45.54999923706055,45.70000076293945,153274,EAST.ST,46.94550001144411
2026-08-19,45.79999923706055,45.900001525878906,45.150001525878906,45.75,54720,EAST.ST,46.91575000762941
2026-08-20,45.5,45.900001525878906,45.5,45.900001525878906,64168,EAST.ST,46.88825000762941
2026-08-21,45.70000076293945,46.099998474121094,45.5,45.849998474121094,51749,EAST.ST,46.86399999618532
2026-08-24,45.75,45.900001525878906,45.20000076293945,45.70000076293945,39704,EAST.ST,46.842500000000015
2026-08-17,53.650001525878906,54.650001525878906,53.150001525878906,53.599998474121094,1136612,EKTA-B.ST,53.83824995040895
2026-08-18,53.349998474121094,55.150001525878906,53.25,54.70000076293945,797977,EKTA-B.ST,53.862249946594254
2026-08-19,54.400001525878906,56.04999923706055,54.349998474121094,55.54999923706055,1282250,EKTA-B.ST,53.89579994201662
2026-08-20,55.79999923706055,56.099998474121094,55.0,55.349998474121094,1271911,EKTA-B.ST,53.92714992523195
2026-08-21,55.70000076293945,56.20000076293945,55.0,56.150001525878906,1061775,EKTA-B.ST,53.96449993133547
2026-08-24,56.04999923706055,56.400001525878906,55.400001525878906,55.599998474121094,736361,EKTA-B.ST,54.00079992294313
2026-08-17,75.81999969482422,77.23999786376953,74.0,74.41999816894531,851425,EMBRAC-B.ST,63.19013687133789
2026-08-18,74.0999984741211,76.30000305175781,73.26000213623047,75.19999694824219,743028,EMBRAC-B.ST,63.051636848449704
2026-08-19,74.91999816894531,74.91999816894531,71.69999694824219,73.12000274658203,1050076,EMBRAC-B.ST,62.90543685913086
2026-08-20,72.69999694824219,73.77999877929688,71.44000244140625,72.05999755859375,436098,EMBRAC-B.ST,62.76053684234619
2026-08-21,71.68000030517578,75.4800033569336,71.13999938964844,75.05999755859375,1159749,EMBRAC-B.ST,62.63433681488037
2026-08-24,74.69999694824219,74.94000244140625,73.5,74.13999938964844,298725,EMBRAC-B.ST,62.5090368270874
2026-08-17,250.89999389648438,251.6999969482422,248.60000610351562,250.10000610351562,802235,EPI-A.ST,241.29200035095215
2026-08-18,248.89999389648438,251.5,247.10000610351562,247.1999969482422,1427340,EPI-A.ST,241.40950035095216
