ticker,metric,as_of_date,value,currency_code,current_trailing_eps,is_latest_metric_row
ATCO-B.ST,quarterlyDilutedEPS,2025-03-31,1.35,SEK,5.46,False
ATCO-B.ST,quarterlyDilutedEPS,2025-06-30,1.34,SEK,5.46,False
ATCO-B.ST,quarterlyDilutedEPS,2025-12-31,1.36,SEK,5.46,False
ATCO-B.ST,quarterlyDilutedEPS,2026-03-31,1.28,SEK,5.46,False
ATCO-B.ST,quarterlyDilutedEPS,2026-06-30,1.45,SEK,5.46,True
ATCO-B.ST,trailingBasicEPS,2023-09-30,5.61,SEK,5.46,False
ATCO-B.ST,trailingBasicEPS,2023-12-31,5.76,SEK,5.46,False
ATCO-B.ST,trailingBasicEPS,2024-03-31,5.89,SEK,5.46,False
ATCO-B.ST,trailingBasicEPS,2024-06-30,6.04,SEK,5.46,False
ATCO-B.ST,trailingBasicEPS,2024-09-30,5.9,SEK,5.46,False
ATCO-B.ST,trailingBasicEPS,2024-12-31,6.11,SEK,5.46,False
ATCO-B.ST,trailingBasicEPS,2025-03-31,5.99,SEK,5.46,False
ATCO-B.ST,trailingBasicEPS,2025-06-30,5.76,SEK,5.46,False
ATCO-B.ST,trailingBasicEPS,2025-12-31,5.43,SEK,5.46,False
ATCO-B.ST,trailingBasicEPS,2026-03-31,5.36,SEK,5.46,False
ATCO-B.ST,trailingBasicEPS,2026-06-30,5.47,SEK,5.46,True
ATCO-B.ST,trailingDilutedEPS,2023-09-30,5.6,SEK,5.46,False
ATCO-B.ST,trailingDilutedEPS,2023-12-31,5.75,SEK,5.46,False
ATCO-B.ST,trailingDilutedEPS,2024-03-31,5.88,SEK,5.46,False
ATCO-B.ST,trailingDilutedEPS,2024-06-30,6.03,SEK,5.46,False
ATCO-B.ST,trailingDilutedEPS,2024-09-30,5.89,SEK,5.46,False
ATCO-B.ST,trailingDilutedEPS,2024-12-31,6.1,SEK,5.46,False
ATCO-B.ST,trailingDilutedEPS,2025-03-31,5.98,SEK,5.46,False
ATCO-B.ST,trailingDilutedEPS,2025-06-30,5.75,SEK,5.46,False
ATCO-B.ST,trailingDilutedEPS,2025-12-31,5.42,SEK,5.46,False
ATCO-B.ST,trailingDilutedEPS,2026-03-31,5.35,SEK,5.46,False
ATCO-B.ST,trailingDilutedEPS,2026-06-30,5.46,SEK,5.46,True
ATRLJ-B.ST,quarterlyBasicEPS,2024-12-31,0.37,SEK,0.91,False
ATRLJ-B.ST,quarterlyBasicEPS,2025-03-31,0.91,SEK,0.91,False
ATRLJ-B.ST,quarterlyBasicEPS,2025-06-30,0.1,SEK,0.91,False
ATRLJ-B.ST,quarterlyBasicEPS,2025-12-31,-0.03,SEK,0.91,False
ATRLJ-B.ST,quarterlyBasicEPS,2026-03-31,0.32,SEK,0.91,False
ATRLJ-B.ST,quarterlyBasicEPS,2026-06-30,0.1,SEK,0.91,True
ATRLJ-B.ST,quarterlyDilutedEPS,2024-12-31,0.37,SEK,0.91,False
ATRLJ-B.ST,quarterlyDilutedEPS,2025-03-31,0.91,SEK,0.91,False
ATRLJ-B.ST,quarterlyDilutedEPS,2025-06-30,0.1,SEK,0.91,False
ATRLJ-B.ST,quarterlyDilutedEPS,2025-12-31,-0.03,SEK,0.91,False
ATRLJ-B.ST,quarterlyDilutedEPS,2026-03-31,0.32,SEK,0.91,False
ATRLJ-B.ST,quarterlyDilutedEPS,2026-06-30,0.1,SEK,0.91,True
ATRLJ-B.ST,trailingBasicEPS,2023-09-30,-11.25,SEK,0.91,False
ATRLJ-B.ST,trailingBasicEPS,2023-12-31,-7.56,SEK,0.91,False
ATRLJ-B.ST,trailingBasicEPS,2024-03-31,-2.02,SEK,0.91,False
ATRLJ-B.ST,trailingBasicEPS,2024-06-30,1.18,SEK,0.91,False
ATRLJ-B.ST,trailingBasicEPS,2024-09-30,0.51,SEK,0.91,False
ATRLJ-B.ST,trailingBasicEPS,2024-12-31,6.74,SEK,0.91,False
ATRLJ-B.ST,trailingBasicEPS,2025-03-31,1.422,SEK,0.91,False
ATRLJ-B.ST,trailingBasicEPS,2025-06-30,1.118,SEK,0.91,False
ATRLJ-B.ST,trailingBasicEPS,2025-12-31,1.31,SEK,0.91,False
ATRLJ-B.ST,trailingBasicEPS,2026-03-31,0.72,SEK,0.91,False
ATRLJ-B.ST,trailingBasicEPS,2026-06-30,0.91,SEK,0.91,True
ATRLJ-B.ST,trailingDilutedEPS,2023-09-30,-11.25,SEK,0.91,False
ATRLJ-B.ST,trailingDilutedEPS,2023-12-31,-7.56,SEK,0.91,False
ATRLJ-B.ST,trailingDilutedEPS,2024-03-31,-2.02,SEK,0.91,False
ATRLJ-B.ST,trailingDilutedEPS,2024-06-30,1.18,SEK,0.91,False
ATRLJ-B.ST,trailingDilutedEPS,2024-09-30,0.51,SEK,0.91,False
ATRLJ-B.ST,trailingDilutedEPS,2024-12-31,6.74,SEK,0.91,False
ATRLJ-B.ST,trailingDilutedEPS,2025-03-31,1.422,SEK,0.91,False
ATRLJ-B.ST,trailingDilutedEPS,2025-06-30,1.118,SEK,0.91,False
ATRLJ-B.ST,trailingDilutedEPS,2025-12-31,1.31,SEK,0.91,False
ATRLJ-B.ST,trailingDilutedEPS,2026-03-31,0.72,SEK,0.91,False
ATRLJ-B.ST,trailingDilutedEPS,2026-06-30,0.91,SEK,0.91,True
ATT.ST,quarterlyBasicEPS,2024-12-31,0.7,SEK,6.61,False
ATT.ST,quarterlyBasicEPS,2025-03-31,0.87,SEK,6.61,False
ATT.ST,quarterlyBasicEPS,2025-06-30,0.59,SEK,6.61,False
ATT.ST,quarterlyBasicEPS,2025-12-31,1.76,SEK,6.61,False
ATT.ST,quarterlyBasicEPS,2026-03-31,1.34,SEK,6.61,True
ATT.ST,quarterlyDilutedEPS,2024-12-31,0.7,SEK,6.61,False
ATT.ST,quarterlyDilutedEPS,2025-03-31,0.87,SEK,6.61,False
ATT.ST,quarterlyDilutedEPS,2025-06-30,0.59,SEK,6.61,False
ATT.ST,quarterlyDilutedEPS,2025-12-31,1.75,SEK,6.61,False
ATT.ST,quarterlyDilutedEPS,2026-03-31,1.33,SEK,6.61,True
ATT.ST,trailingBasicEPS,2023-09-30,1.706214,SEK,6.61,False
ATT.ST,trailingBasicEPS,2023-12-31,2.33,SEK,6.61,False
ATT.ST,trailingBasicEPS,2024-03-31,2.55,SEK,6.61,False
ATT.ST,trailingBasicEPS,2024-06-30,2.45,SEK,6.61,False
ATT.ST,trailingBasicEPS,2024-09-30,2.51,SEK,6.61,False
ATT.ST,trailingBasicEPS,2024-12-31,2.86,SEK,6.61,False
ATT.ST,trailingBasicEPS,2025-03-31,3.34,SEK,6.61,False
ATT.ST,trailingBasicEPS,2025-06-30,3.66,SEK,6.61,False
ATT.ST,trailingBasicEPS,2025-12-31,5.45,SEK,6.61,False
ATT.ST,trailingBasicEPS,2026-03-31,5.92,SEK,6.61,False
ATT.ST,trailingBasicEPS,2026-06-30,6.64,SEK,6.61,True
ATT.ST,trailingDilutedEPS,2023-09-30,1.696214,SEK,6.61,False
ATT.ST,trailingDilutedEPS,2023-12-31,2.33,SEK,6.61,False
ATT.ST,trailingDilutedEPS,2024-03-31,2.55,SEK,6.61,False
ATT.ST,trailingDilutedEPS,2024-06-30,2.45,SEK,6.61,False
ATT.ST,trailingDilutedEPS,2024-09-30,2.51,SEK,6.61,False
ATT.ST,trailingDilutedEPS,2024-12-31,2.85,SEK,6.61,False
ATT.ST,trailingDilutedEPS,2025-03-31,3.33,SEK,6.61,False
ATT.ST,trailingDilutedEPS,2025-06-30,3.64,SEK,6.61,False
ATT.ST,trailingDilutedEPS,2025-12-31,5.42,SEK,6.61,False
ATT.ST,trailingDilutedEPS,2026-03-31,5.88,SEK,6.61,False
ATT.ST,trailingDilutedEPS,2026-06-30,6.61,SEK,6.61,True
AXFO.ST,quarterlyBasicEPS,2024-12-31,1.62,SEK,11.22,False
AXFO.ST,quarterlyBasicEPS,2025-03-31,2.09,SEK,11.22,False
AXFO.ST,quarterlyBasicEPS,2025-06-30,2.85,SEK,11.22,False
AXFO.ST,quarterlyBasicEPS,2025-12-31,2.6,SEK,11.22,False
AXFO.ST,quarterlyBasicEPS,2026-03-31,2.42,SEK,11.22,False
AXFO.ST,quarterlyBasicEPS,2026-06-30,2.94,SEK,11.22,True
AXFO.ST,quarterlyDilutedEPS,2024-12-31,1.61,SEK,11.22,False
AXFO.ST,quarterlyDilutedEPS,2025-03-31,2.08,SEK,11.22,False
AXFO.ST,quarterlyDilutedEPS,2025-06-30,2.83,SEK,11.22,False
AXFO.ST,quarterlyDilutedEPS,2025-12-31,2.59,SEK,11.22,False
AXFO.ST,quarterlyDilutedEPS,2026-03-31,2.41,SEK,11.22,False
AXFO.ST,quarterlyDilutedEPS,2026-06-30,2.93,SEK,11.22,True
AXFO.ST,trailingBasicEPS,2023-09-30,10.11,SEK,11.22,False
AXFO.ST,trailingBasicEPS,2024-03-31,11.32,SEK,11.22,False
AXFO.ST,trailingBasicEPS,2024-06-30,11.07,SEK,11.22,False
AXFO.ST,trailingBasicEPS,2024-09-30,10.96,SEK,11.22,False
AXFO.ST,trailingBasicEPS,2024-12-31,10.16,SEK,11.22,False
AXFO.ST,trailingBasicEPS,2025-03-31,9.65,SEK,11.22,False
AXFO.ST,trailingBasicEPS,2025-06-30,9.81,SEK,11.22,False
AXFO.ST,trailingBasicEPS,2025-12-31,10.84,SEK,11.22,False
AXFO.ST,trailingBasicEPS,2026-03-31,11.17,SEK,11.22,False
AXFO.ST,trailingBasicEPS,2026-06-30,11.27,SEK,11.22,True
AXFO.ST,trailingDilutedEPS,2023-09-30,10.06,SEK,11.22,False
AXFO.ST,trailingDilutedEPS,2024-03-31,11.27,SEK,11.22,False
AXFO.ST,trailingDilutedEPS,2024-06-30,11.02,SEK,11.22,False
AXFO.ST,trailingDilutedEPS,2024-09-30,10.91,SEK,11.22,False
AXFO.ST,trailingDilutedEPS,2024-12-31,10.11,SEK,11.22,False
AXFO.ST,trailingDilutedEPS,2025-03-31,9.6,SEK,11.22,False
AXFO.ST,trailingDilutedEPS,2025-06-30,9.77,SEK,11.22,False
AXFO.ST,trailingDilutedEPS,2025-12-31,10.79,SEK,11.22,False
AXFO.ST,trailingDilutedEPS,2026-03-31,11.12,SEK,11.22,False
AXFO.ST,trailingDilutedEPS,2026-06-30,11.22,SEK,11.22,True
AZA.ST,quarterlyBasicEPS,2024-12-31,3.98,SEK,17.91,False
AZA.ST,quarterlyBasicEPS,2025-03-31,4.5,SEK,17.91,False
AZA.ST,quarterlyBasicEPS,2025-06-30,3.81,SEK,17.91,False
AZA.ST,quarterlyBasicEPS,2025-12-31,3.9,SEK,17.91,False
AZA.ST,quarterlyBasicEPS,2026-06-30,4.97,SEK,17.91,True
AZA.ST,quarterlyDilutedEPS,2024-12-31,3.97,SEK,17.91,False
AZA.ST,quarterlyDilutedEPS,2025-03-31,4.48,SEK,17.91,False
AZA.ST,quarterlyDilutedEPS,2025-06-30,3.8,SEK,17.91,False
AZA.ST,quarterlyDilutedEPS,2025-12-31,3.88,SEK,17.91,False
AZA.ST,quarterlyDilutedEPS,2026-06-30,4.96,SEK,17.91,True
AZA.ST,trailingBasicEPS,2023-09-30,12.63,SEK,17.91,False
AZA.ST,trailingBasicEPS,2023-12-31,12.64,SEK,17.91,False
AZA.ST,trailingBasicEPS,2024-03-31,12.97,SEK,17.91,False
AZA.ST,trailingBasicEPS,2024-06-30,13.18,SEK,17.91,False
AZA.ST,trailingBasicEPS,2024-09-30,13.53,SEK,17.91,False
AZA.ST,trailingBasicEPS,2024-12-31,14.33,SEK,17.91,False
AZA.ST,trailingBasicEPS,2025-03-31,15.3,SEK,17.91,False
AZA.ST,trailingBasicEPS,2025-06-30,15.89,SEK,17.91,False
AZA.ST,trailingBasicEPS,2025-12-31,16.57,SEK,17.91,False
AZA.ST,trailingBasicEPS,2026-06-30,17.94,SEK,17.91,True
AZA.ST,trailingDilutedEPS,2023-09-30,12.6,SEK,17.91,False
AZA.ST,trailingDilutedEPS,2023-12-31,12.64,SEK,17.91,False
AZA.ST,trailingDilutedEPS,2024-03-31,12.97,SEK,17.91,False
AZA.ST,trailingDilutedEPS,2024-06-30,13.18,SEK,17.91,False
AZA.ST,trailingDilutedEPS,2024-09-30,13.53,SEK,17.91,False
AZA.ST,trailingDilutedEPS,2024-12-31,14.32,SEK,17.91,False
AZA.ST,trailingDilutedEPS,2025-03-31,15.27,SEK,17.91,False
AZA.ST,trailingDilutedEPS,2025-06-30,15.85,SEK,17.91,False
AZA.ST,trailingDilutedEPS,2025-12-31,16.53,SEK,17.91,False
AZA.ST,trailingDilutedEPS,2026-06-30,17.91,SEK,17.91,True
AZN.ST,quarterlyBasicEPS,2024-12-31,0.97,USD,6.68,False
AZN.ST,quarterlyBasicEPS,2025-03-31,1.88,USD,6.68,False
AZN.ST,quarterlyBasicEPS,2025-06-30,1.58,USD,6.68,False
AZN.ST,quarterlyBasicEPS,2025-12-31,1.5,USD,6.68,False
AZN.ST,quarterlyBasicEPS,2026-03-31,1.99,USD,6.68,False
AZN.ST,quarterlyBasicEPS,2026-06-30,1.61,USD,6.68,True
AZN.ST,quarterlyDilutedEPS,2024-12-31,0.96,USD,6.68,False
AZN.ST,quarterlyDilutedEPS,2025-03-31,1.87,USD,6.68,False
AZN.ST,quarterlyDilutedEPS,2025-06-30,1.57,USD,6.68,False
AZN.ST,quarterlyDilutedEPS,2025-12-31,1.49,USD,6.68,False
AZN.ST,quarterlyDilutedEPS,2026-03-31,1.97,USD,6.68,False
AZN.ST,quarterlyDilutedEPS,2026-06-30,1.61,USD,6.68,True
AZN.ST,trailingBasicEPS,2023-09-30,3.8,USD,6.68,False
AZN.ST,trailingBasicEPS,2024-03-31,4.09,USD,6.68,False
AZN.ST,trailingBasicEPS,2024-06-30,4.15,USD,6.68,False
AZN.ST,trailingBasicEPS,2024-09-30,4.19,USD,6.68,False
AZN.ST,trailingBasicEPS,2025-03-31,5.01,USD,6.68,False
AZN.ST,trailingBasicEPS,2025-06-30,5.35,USD,6.68,False
AZN.ST,trailingBasicEPS,2025-12-31,6.6,USD,6.68,False
AZN.ST,trailingBasicEPS,2026-03-31,6.71,USD,6.68,False
AZN.ST,trailingBasicEPS,2026-06-30,6.74,USD,6.68,True
AZN.ST,trailingDilutedEPS,2023-09-30,3.78,USD,6.68,False
AZN.ST,trailingDilutedEPS,2024-03-31,4.05,USD,6.68,False
AZN.ST,trailingDilutedEPS,2024-06-30,4.12,USD,6.68,False
AZN.ST,trailingDilutedEPS,2024-09-30,4.15,USD,6.68,False
AZN.ST,trailingDilutedEPS,2025-03-31,4.97,USD,6.68,False
AZN.ST,trailingDilutedEPS,2025-06-30,5.31,USD,6.68,False
AZN.ST,trailingDilutedEPS,2025-12-31,6.54,USD,6.68,False
AZN.ST,trailingDilutedEPS,2026-03-31,6.64,USD,6.68,False
AZN.ST,trailingDilutedEPS,2026-06-30,6.68,USD,6.68,True
BAHN-B.ST,quarterlyBasicEPS,2024-12-31,0.47,SEK,1.74,False
BAHN-B.ST,quarterlyBasicEPS,2025-03-31,0.54,SEK,1.74,False
BAHN-B.ST,quarterlyBasicEPS,2025-06-30,0.53,SEK,1.74,False
BAHN-B.ST,quarterlyBasicEPS,2025-09-30,0.53,SEK,1.74,False
BAHN-B.ST,quarterlyBasicEPS,2025-12-31,0.09,SEK,1.74,False
BAHN-B.ST,quarterlyBasicEPS,2026-03-31,0.58,SEK,1.74,True
BAHN-B.ST,quarterlyDilutedEPS,2024-12-31,0.47,SEK,1.74,False
BAHN-B.ST,quarterlyDilutedEPS,2025-03-31,0.54,SEK,1.74,False
BAHN-B.ST,quarterlyDilutedEPS,2025-06-30,0.53,SEK,1.74,False
BAHN-B.ST,quarterlyDilutedEPS,2025-09-30,0.53,SEK,1.74,False
BAHN-B.ST,quarterlyDilutedEPS,2025-12-31,0.09,SEK,1.74,False
BAHN-B.ST,quarterlyDilutedEPS,2026-03-31,0.58,SEK,1.74,True
BAHN-B.ST,trailingBasicEPS,2023-09-30,1.86,SEK,1.74,False
BAHN-B.ST,trailingBasicEPS,2023-12-31,2.0,SEK,1.74,False
BAHN-B.ST,trailingBasicEPS,2024-03-31,2.05,SEK,1.74,False
BAHN-B.ST,trailingBasicEPS,2024-06-30,2.12,SEK,1.74,False
BAHN-B.ST,trailingBasicEPS,2024-09-30,2.14,SEK,1.74,False
BAHN-B.ST,trailingBasicEPS,2024-12-31,2.05,SEK,1.74,False
BAHN-B.ST,trailingBasicEPS,2025-03-31,2.07,SEK,1.74,False
BAHN-B.ST,trailingBasicEPS,2025-06-30,2.09,SEK,1.74,False
BAHN-B.ST,trailingBasicEPS,2025-09-30,2.06,SEK,1.74,False
BAHN-B.ST,trailingBasicEPS,2025-12-31,1.7,SEK,1.74,False
BAHN-B.ST,trailingBasicEPS,2026-03-31,1.74,SEK,1.74,True
BAHN-B.ST,trailingDilutedEPS,2023-09-30,1.86,SEK,1.74,False
BAHN-B.ST,trailingDilutedEPS,2023-12-31,2.0,SEK,1.74,False
BAHN-B.ST,trailingDilutedEPS,2024-03-31,2.05,SEK,1.74,False
BAHN-B.ST,trailingDilutedEPS,2024-06-30,2.12,SEK,1.74,False
BAHN-B.ST,trailingDilutedEPS,2024-09-30,2.14,SEK,1.74,False
BAHN-B.ST,trailingDilutedEPS,2024-12-31,2.05,SEK,1.74,False
BAHN-B.ST,trailingDilutedEPS,2025-03-31,2.07,SEK,1.74,False
BAHN-B.ST,trailingDilutedEPS,2025-06-30,2.09,SEK,1.74,False
BAHN-B.ST,trailingDilutedEPS,2025-09-30,2.06,SEK,1.74,False
BAHN-B.ST,trailingDilutedEPS,2025-12-31,1.7,SEK,1.74,False
BAHN-B.ST,trailingDilutedEPS,2026-03-31,1.74,SEK,1.74,True
BALD-B.ST,quarterlyBasicEPS,2024-12-31,2.9,SEK,5.18,False
BALD-B.ST,quarterlyBasicEPS,2025-03-31,2.26,SEK,5.18,False
BALD-B.ST,quarterlyBasicEPS,2025-06-30,0.65,SEK,5.18,False
BALD-B.ST,quarterlyBasicEPS,2025-12-31,1.49,SEK,5.18,False
BALD-B.ST,quarterlyBasicEPS,2026-03-31,1.78,SEK,5.18,False
BALD-B.ST,quarterlyBasicEPS,2026-06-30,0.62,SEK,5.18,True
BALD-B.ST,quarterlyDilutedEPS,2024-12-31,2.13,SEK,5.18,False
BALD-B.ST,quarterlyDilutedEPS,2025-03-31,1.79,SEK,5.18,False
BALD-B.ST,quarterlyDilutedEPS,2025-06-30,0.65,SEK,5.18,False
BALD-B.ST,quarterlyDilutedEPS,2025-12-31,1.47,SEK,5.18,False
BALD-B.ST,quarterlyDilutedEPS,2026-03-31,1.3,SEK,5.18,False
BALD-B.ST,quarterlyDilutedEPS,2026-06-30,0.58,SEK,5.18,True
BALD-B.ST,trailingBasicEPS,2023-09-30,-0.96,SEK,5.18,False
BALD-B.ST,trailingBasicEPS,2023-12-31,-6.03,SEK,5.18,False
BALD-B.ST,trailingBasicEPS,2024-03-31,-6.5,SEK,5.18,False
BALD-B.ST,trailingBasicEPS,2024-06-30,-5.08,SEK,5.18,False
BALD-B.ST,trailingBasicEPS,2024-09-30,-4.42,SEK,5.18,False
BALD-B.ST,trailingBasicEPS,2024-12-31,2.82,SEK,5.18,False
BALD-B.ST,trailingBasicEPS,2025-03-31,5.59,SEK,5.18,False
BALD-B.ST,trailingBasicEPS,2025-06-30,5.58,SEK,5.18,False
BALD-B.ST,trailingBasicEPS,2025-12-31,6.41,SEK,5.18,False
BALD-B.ST,trailingBasicEPS,2026-03-31,5.93,SEK,5.18,False
BALD-B.ST,trailingBasicEPS,2026-06-30,5.9,SEK,5.18,True
BALD-B.ST,trailingDilutedEPS,2023-09-30,-0.96,SEK,5.18,False
BALD-B.ST,trailingDilutedEPS,2023-12-31,-6.03,SEK,5.18,False
BALD-B.ST,trailingDilutedEPS,2024-03-31,-6.5,SEK,5.18,False
BALD-B.ST,trailingDilutedEPS,2024-06-30,-5.08,SEK,5.18,False
BALD-B.ST,trailingDilutedEPS,2024-09-30,-4.42,SEK,5.18,False
BALD-B.ST,trailingDilutedEPS,2024-12-31,2.82,SEK,5.18,False
BALD-B.ST,trailingDilutedEPS,2025-03-31,5.12,SEK,5.18,False
BALD-B.ST,trailingDilutedEPS,2025-06-30,5.24,SEK,5.18,False
BALD-B.ST,trailingDilutedEPS,2025-12-31,5.86,SEK,5.18,False
BALD-B.ST,trailingDilutedEPS,2026-03-31,5.37,SEK,5.18,False
BALD-B.ST,trailingDilutedEPS,2026-06-30,5.18,SEK,5.18,True
BEIA-B.ST,quarterlyBasicEPS,2024-12-31,2.03,SEK,12.456137,False
BEIA-B.ST,quarterlyBasicEPS,2025-03-31,2.6,SEK,12.456137,False
BEIA-B.ST,quarterlyBasicEPS,2025-06-30,1.36,SEK,12.456137,False
BEIA-B.ST,quarterlyBasicEPS,2025-12-31,2.55,SEK,12.456137,False
BEIA-B.ST,quarterlyBasicEPS,2026-03-31,3.4,SEK,12.456137,False
BEIA-B.ST,quarterlyBasicEPS,2026-06-30,3.59,SEK,12.456137,True
BEIA-B.ST,quarterlyDilutedEPS,2024-12-31,2.03,SEK,12.456137,False
BEIA-B.ST,quarterlyDilutedEPS,2025-03-31,2.6,SEK,12.456137,False
BEIA-B.ST,quarterlyDilutedEPS,2025-06-30,1.36,SEK,12.456137,False
BEIA-B.ST,quarterlyDilutedEPS,2025-12-31,2.55,SEK,12.456137,False
BEIA-B.ST,quarterlyDilutedEPS,2026-03-31,3.4,SEK,12.456137,False
BEIA-B.ST,quarterlyDilutedEPS,2026-06-30,3.59,SEK,12.456137,True
BEIA-B.ST,trailingBasicEPS,2023-09-30,14.37,SEK,12.456137,False
BEIA-B.ST,trailingBasicEPS,2023-12-31,8.61,SEK,12.456137,False
BEIA-B.ST,trailingBasicEPS,2024-03-31,8.65,SEK,12.456137,False
BEIA-B.ST,trailingBasicEPS,2024-06-30,8.95,SEK,12.456137,False
BEIA-B.ST,trailingBasicEPS,2024-09-30,11.74,SEK,12.456137,False
BEIA-B.ST,trailingBasicEPS,2024-12-31,11.85,SEK,12.456137,False
BEIA-B.ST,trailingBasicEPS,2025-03-31,12.0,SEK,12.456137,False
BEIA-B.ST,trailingBasicEPS,2025-06-30,11.01,SEK,12.456137,False
BEIA-B.ST,trailingBasicEPS,2025-12-31,9.43,SEK,12.456137,False
BEIA-B.ST,trailingBasicEPS,2026-03-31,10.23,SEK,12.456137,False
BEIA-B.ST,trailingBasicEPS,2026-06-30,12.46,SEK,12.456137,True
BEIA-B.ST,trailingDilutedEPS,2023-09-30,14.37,SEK,12.456137,False
BEIA-B.ST,trailingDilutedEPS,2023-12-31,8.61,SEK,12.456137,False
BEIA-B.ST,trailingDilutedEPS,2024-03-31,8.643188,SEK,12.456137,False
BEIA-B.ST,trailingDilutedEPS,2024-06-30,8.945709,SEK,12.456137,False
BEIA-B.ST,trailingDilutedEPS,2024-09-30,11.74,SEK,12.456137,False
BEIA-B.ST,trailingDilutedEPS,2024-12-31,11.848223,SEK,12.456137,False
BEIA-B.ST,trailingDilutedEPS,2025-03-31,12.0,SEK,12.456137,False
BEIA-B.ST,trailingDilutedEPS,2025-06-30,11.01,SEK,12.456137,False
BEIA-B.ST,trailingDilutedEPS,2025-12-31,9.43,SEK,12.456137,False
BEIA-B.ST,trailingDilutedEPS,2026-03-31,10.23,SEK,12.456137,False
BEIA-B.ST,trailingDilutedEPS,2026-06-30,12.456137,SEK,12.456137,True
BEIJ-B.ST,quarterlyBasicEPS,2024-12-31,0.89,SEK,4.67,False
BEIJ-B.ST,quarterlyBasicEPS,2025-03-31,0.94,SEK,4.67,False
BEIJ-B.ST,quarterlyBasicEPS,2025-06-30,1.56,SEK,4.67,False
BEIJ-B.ST,quarterlyBasicEPS,2025-12-31,0.64,SEK,4.67,False
BEIJ-B.ST,quarterlyBasicEPS,2026-03-31,0.94,SEK,4.67,False
BEIJ-B.ST,quarterlyBasicEPS,2026-06-30,1.63,SEK,4.67,True
BEIJ-B.ST,quarterlyDilutedEPS,2024-12-31,0.89,SEK,4.67,False
BEIJ-B.ST,quarterlyDilutedEPS,2025-03-31,0.94,SEK,4.67,False
BEIJ-B.ST,quarterlyDilutedEPS,2025-06-30,1.56,SEK,4.67,False
BEIJ-B.ST,quarterlyDilutedEPS,2025-12-31,0.64,SEK,4.67,False
BEIJ-B.ST,quarterlyDilutedEPS,2026-03-31,0.94,SEK,4.67,False
BEIJ-B.ST,quarterlyDilutedEPS,2026-06-30,1.63,SEK,4.67,True
BEIJ-B.ST,trailingBasicEPS,2023-09-30,3.713373,SEK,4.67,False
BEIJ-B.ST,trailingBasicEPS,2023-12-31,4.88,SEK,4.67,False
BEIJ-B.ST,trailingBasicEPS,2024-03-31,4.85,SEK,4.67,False
BEIJ-B.ST,trailingBasicEPS,2024-06-30,4.83,SEK,4.67,False
BEIJ-B.ST,trailingBasicEPS,2024-09-30,5.01,SEK,4.67,False
BEIJ-B.ST,trailingBasicEPS,2024-12-31,4.88,SEK,4.67,False
BEIJ-B.ST,trailingBasicEPS,2025-03-31,4.54,SEK,4.67,False
BEIJ-B.ST,trailingBasicEPS,2025-06-30,4.68,SEK,4.67,False
BEIJ-B.ST,trailingBasicEPS,2025-12-31,4.59,SEK,4.67,False
BEIJ-B.ST,trailingBasicEPS,2026-03-31,4.59,SEK,4.67,False
BEIJ-B.ST,trailingBasicEPS,2026-06-30,4.67,SEK,4.67,True
BEIJ-B.ST,trailingDilutedEPS,2023-09-30,3.713373,SEK,4.67,False
BEIJ-B.ST,trailingDilutedEPS,2023-12-31,4.88,SEK,4.67,False
BEIJ-B.ST,trailingDilutedEPS,2024-03-31,4.85,SEK,4.67,False
BEIJ-B.ST,trailingDilutedEPS,2024-06-30,4.83,SEK,4.67,False
BEIJ-B.ST,trailingDilutedEPS,2024-09-30,5.01,SEK,4.67,False
BEIJ-B.ST,trailingDilutedEPS,2024-12-31,4.88,SEK,4.67,False
BEIJ-B.ST,trailingDilutedEPS,2025-03-31,4.54,SEK,4.67,False
BEIJ-B.ST,trailingDilutedEPS,2025-06-30,4.68,SEK,4.67,False
BEIJ-B.ST,trailingDilutedEPS,2025-12-31,4.59,SEK,4.67,False
BEIJ-B.ST,trailingDilutedEPS,2026-03-31,4.59,SEK,4.67,False
BEIJ-B.ST,trailingDilutedEPS,2026-06-30,4.67,SEK,4.67,True
BERG-B.ST,quarterlyBasicEPS,2024-12-31,2.0,SEK,8.55,False
BERG-B.ST,quarterlyBasicEPS,2025-03-31,-7.8,SEK,8.55,False
BERG-B.ST,quarterlyBasicEPS,2025-06-30,2.1,SEK,8.55,False
BERG-B.ST,quarterlyBasicEPS,2025-12-31,2.15,SEK,8.55,False
BERG-B.ST,quarterlyBasicEPS,2026-03-31,3.3,SEK,8.55,False
BERG-B.ST,quarterlyBasicEPS,2026-06-30,2.1,SEK,8.55,True
BERG-B.ST,quarterlyDilutedEPS,2024-12-31,1.95,SEK,8.55,False
BERG-B.ST,quarterlyDilutedEPS,2025-03-31,-7.8,SEK,8.55,False
BERG-B.ST,quarterlyDilutedEPS,2025-06-30,2.05,SEK,8.55,False
BERG-B.ST,quarterlyDilutedEPS,2025-12-31,2.15,SEK,8.55,False
BERG-B.ST,quarterlyDilutedEPS,2026-03-31,3.3,SEK,8.55,False
BERG-B.ST,quarterlyDilutedEPS,2026-06-30,2.1,SEK,8.55,True
BERG-B.ST,trailingBasicEPS,2023-09-30,7.45,SEK,8.55,False
BERG-B.ST,trailingBasicEPS,2023-12-31,7.35,SEK,8.55,False
BERG-B.ST,trailingBasicEPS,2024-03-31,7.15,SEK,8.55,False
