ticker,report_period,report_date,period_end,period_end_to_report_days,original_eps_ttm,aligned_eps_ttm,currency,abs_change_pct,alignment_status,eps_source
HANZA.ST,2025-Q2,2025-07-22,2025-06-30,22.0,3.66,3.65,SEK,0.2732240437158533,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HANZA.ST,2025-Q3,2025-10-28,2025-09-30,28.0,4.44,4.4399999999999995,SEK,2.000401846171453e-14,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
HANZA.ST,2025-Q4,2026-02-24,2025-12-31,55.0,5.4,5.38,SEK,0.3703703703703789,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HANZA.ST,2026-Q1,2026-05-05,2026-03-31,35.0,6.55,6.56,SEK,0.1526717557251876,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HANZA.ST,2026-Q2,2026-07-21,2026-06-30,21.0,6.27,6.26,SEK,0.15948963317384032,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HEXA-B.ST,2024-Q1,2024-04-26,2024-03-31,26.0,0.32,0.315,EUR,1.5625000000000013,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HEXA-B.ST,2024-Q2,2024-07-26,2024-06-30,26.0,0.32,0.316,EUR,1.250000000000001,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HEXA-B.ST,2024-Q3,2024-10-25,2024-09-30,25.0,0.38,0.372,EUR,2.1052631578947385,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HEXA-B.ST,2024-Q4,2025-01-31,2024-12-31,31.0,0.38,0.378,EUR,0.5263157894736846,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HEXA-B.ST,2025-Q1,2025-04-30,,,0.36,0.36,EUR,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
HEXA-B.ST,2025-Q2,2025-07-25,2025-06-30,25.0,0.35,0.348,EUR,0.571428571428572,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HEXA-B.ST,2025-Q3,2025-10-24,2025-09-30,24.0,0.25,0.248,EUR,0.8000000000000007,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
HEXA-B.ST,2025-Q4,2026-01-30,2025-12-31,30.0,0.23,0.228,EUR,0.8695652173913051,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HEXA-B.ST,2026-Q1,2026-04-23,2026-03-31,23.0,0.75,0.752,EUR,0.26666666666666694,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HEXA-B.ST,2026-Q2,2026-07-29,2026-06-30,29.0,0.75,0.788,EUR,5.066666666666672,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HMS.ST,2024-Q1,2024-04-16,2024-03-31,16.0,10.78,10.78,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HMS.ST,2024-Q2,2024-07-12,2024-06-30,12.0,9.01,8.96,SEK,0.5549389567147496,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HMS.ST,2024-Q3,2024-10-18,2024-09-30,18.0,7.21,7.2,SEK,0.13869625520110662,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HMS.ST,2024-Q4,2025-01-28,2024-12-31,28.0,6.34,6.34,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HMS.ST,2025-Q1,2025-04-23,2025-03-31,23.0,6.36,6.35,SEK,0.15723270440252635,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HMS.ST,2025-Q2,2025-07-11,2025-06-30,11.0,7.35,7.37,SEK,0.27210884353742126,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HMS.ST,2025-Q3,2025-10-21,2025-09-30,21.0,8.73,8.700000000000001,SEK,0.34364261168384147,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
HMS.ST,2025-Q4,2026-01-27,2025-12-31,27.0,8.65,8.65,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HMS.ST,2026-Q1,2026-04-23,2026-03-31,23.0,9.6,9.59,SEK,0.10416666666666445,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HMS.ST,2026-Q2,2026-07-14,2026-06-30,14.0,11.02,11.01,SEK,0.0907441016333919,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HPOL-B.ST,2024-Q1,2024-04-26,2024-03-31,26.0,7.29,7.29,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HPOL-B.ST,2024-Q2,2024-07-17,2024-06-30,17.0,7.22,7.22,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HPOL-B.ST,2024-Q3,2024-10-25,2024-09-30,25.0,6.89,6.89,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HPOL-B.ST,2024-Q4,2025-01-28,2024-12-31,28.0,6.45,6.45,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HPOL-B.ST,2025-Q1,2025-04-25,2025-03-31,25.0,6.29,6.3,SEK,0.158982511923685,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HPOL-B.ST,2025-Q2,2025-07-18,2025-06-30,18.0,5.95,5.96,SEK,0.1680672268907527,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HPOL-B.ST,2025-Q3,2025-10-24,2025-09-30,24.0,5.68,5.68,SEK,0.0,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
HPOL-B.ST,2025-Q4,2026-01-29,2025-12-31,29.0,5.64,5.64,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HPOL-B.ST,2026-Q1,2026-05-04,2026-03-31,34.0,5.37,5.36,SEK,0.18621973929236102,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HPOL-B.ST,2026-Q2,2026-07-20,2026-06-30,20.0,5.31,5.3,SEK,0.18832391713747246,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HTRO.ST,2024-Q1,2024-04-26,2024-03-31,26.0,3.38,3.39,SEK,0.2958579881656873,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HTRO.ST,2024-Q2,2024-07-16,2024-06-30,16.0,2.54,2.55,SEK,0.3937007874015664,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HTRO.ST,2024-Q3,2024-10-25,2024-09-30,25.0,2.21,2.22,SEK,0.45248868778281587,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HTRO.ST,2024-Q4,2025-02-07,2024-12-31,38.0,1.69,1.69,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HTRO.ST,2025-Q1,2025-04-29,2025-03-31,29.0,1.81,1.8,SEK,0.5524861878453043,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HTRO.ST,2025-Q2,2025-07-14,2025-06-30,14.0,1.75,1.74,SEK,0.571428571428572,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HTRO.ST,2025-Q3,2025-10-24,2025-09-30,24.0,0.63,0.62,SEK,1.5873015873015885,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
HTRO.ST,2025-Q4,2026-02-05,2025-12-31,36.0,-0.07,-0.07,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HTRO.ST,2026-Q1,2026-04-29,2026-03-31,29.0,-0.04,-0.09,SEK,124.99999999999997,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HTRO.ST,2026-Q2,2026-07-15,2026-06-30,15.0,0.21,0.19,SEK,9.523809523809518,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HUFV-A.ST,2023-Q4,2024-05-08,2024-03-31,38.0,5.9146,-9.02,SEK,252.50397321881445,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HUFV-A.ST,2024-Q1,2024-08-22,2024-06-30,53.0,5.8518,-4.5,SEK,176.89941556444174,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HUFV-A.ST,2024-Q2,2024-11-07,2024-09-30,38.0,5.8596,-2.74,SEK,146.76087104921837,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HUFV-A.ST,2024-Q3,2025-02-13,2024-12-31,44.0,5.9185,1.8,SEK,69.58688856973896,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HUFV-A.ST,2024-Q4,2025-05-08,2025-03-31,38.0,4.6155,4.16,SEK,9.868919943668072,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HUFV-A.ST,2025-Q1,2025-08-20,2025-06-30,51.0,5.0892,4.86,SEK,4.503654798396598,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HUFV-A.ST,2025-Q2,2025-11-06,2025-09-30,37.0,5.4789,5.43,SEK,0.8925149208782895,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
HUFV-A.ST,2025-Q3,2026-02-12,2025-12-31,43.0,5.8502,4.18,SEK,28.549451300810237,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HUFV-A.ST,2025-Q4,2026-05-08,2026-03-31,38.0,6.183,5.29,SEK,14.442827106582563,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
HUFV-A.ST,2026-Q1,2026-08-20,2026-06-30,51.0,6.5369,5.92,SEK,9.437195000688403,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INDT.ST,2024-Q1,2024-04-25,2024-03-31,25.0,7.41,7.41,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INDT.ST,2024-Q2,2024-07-18,2024-06-30,18.0,7.43,7.42,SEK,0.13458950201883968,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INDT.ST,2024-Q3,2024-10-25,2024-09-30,25.0,7.48,7.47,SEK,0.1336898395722015,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INDT.ST,2024-Q4,2025-01-30,2024-12-31,30.0,7.55,7.54,SEK,0.132450331125825,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INDT.ST,2025-Q1,2025-04-25,2025-03-31,25.0,7.64,7.64,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INDT.ST,2025-Q2,2025-07-15,2025-06-30,15.0,7.39,7.39,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INDT.ST,2025-Q3,2025-10-21,2025-09-30,21.0,7.32,7.32,SEK,0.0,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
INDT.ST,2025-Q4,2026-01-29,2025-12-31,29.0,7.03,7.03,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INDT.ST,2026-Q1,2026-04-24,2026-03-31,24.0,6.96,6.96,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INDT.ST,2026-Q2,2026-07-16,2026-06-30,16.0,7.36,7.36,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INTRUM.ST,2023-Q4,2024-01-25,,,-1.5597,-1.5597,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
INTRUM.ST,2024-Q1,2024-04-24,2024-03-31,24.0,-3.7147,-3.73,SEK,0.411877136780894,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INTRUM.ST,2024-Q2,2024-07-18,2024-06-30,18.0,-14.892,-14.9,SEK,0.05372011818426602,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INTRUM.ST,2024-Q3,2024-10-23,2024-09-30,23.0,-21.5171,-21.53,SEK,0.05995231699439939,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INTRUM.ST,2024-Q4,2025-01-30,,,-30.67,-30.67,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
INTRUM.ST,2025-Q1,2025-05-07,2025-03-31,37.0,-27.8354,-27.86,SEK,0.08837667143277808,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INTRUM.ST,2025-Q2,2025-07-25,2025-06-30,25.0,-14.0877,-14.11,SEK,0.15829411472418878,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INTRUM.ST,2025-Q3,2025-10-30,2025-09-30,30.0,-0.705,-9.425729,SEK,1236.9828368794326,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
INTRUM.ST,2025-Q4,2026-01-29,2025-12-31,29.0,-11.25,-11.25,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INTRUM.ST,2026-Q1,2026-05-07,2026-03-31,37.0,-14.0552,-2.97296,SEK,78.84797085776083,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INWI.ST,2024-Q3,2024-10-22,2024-09-30,22.0,9.32,9.3,SEK,0.214592274678107,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INWI.ST,2024-Q4,2025-02-04,2024-12-31,35.0,9.29,9.26,SEK,0.32292787944025153,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INWI.ST,2025-Q1,2025-04-24,2025-03-31,24.0,9.57,9.54,SEK,0.31347962382446326,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INWI.ST,2025-Q2,2025-07-14,2025-06-30,14.0,9.74,9.7,SEK,0.41067761806982467,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INWI.ST,2025-Q3,2025-10-21,2025-09-30,21.0,9.16,9.14,SEK,0.21834061135370714,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
INWI.ST,2025-Q4,2026-02-03,2025-12-31,34.0,8.87,8.85,SEK,0.22547914317925113,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INWI.ST,2026-Q1,2026-04-28,2026-03-31,28.0,8.4,8.38,SEK,0.238095238095233,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
INWI.ST,2026-Q2,2026-07-15,2026-06-30,15.0,9.11,9.1,SEK,0.10976948408342246,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KAMBI.ST,2024-Q1,2024-04-24,2024-03-31,24.0,0.4831,0.487,EUR,0.8072862761333088,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KAMBI.ST,2024-Q2,2024-07-24,2024-06-30,24.0,0.5518,0.557,EUR,0.9423704240667078,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KAMBI.ST,2024-Q3,2024-11-06,2024-09-30,37.0,0.5174,0.526,EUR,1.6621569385388582,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KAMBI.ST,2024-Q4,2025-02-26,2024-12-31,57.0,0.5022,0.515,EUR,2.5487853444842763,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KAMBI.ST,2025-Q1,2025-04-30,2025-03-31,30.0,0.42,0.435,EUR,3.5714285714285747,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KAMBI.ST,2025-Q2,2025-07-23,2025-06-30,23.0,0.3,0.291,EUR,3.0000000000000027,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KAMBI.ST,2025-Q3,2025-11-05,2025-09-30,36.0,0.25,0.23600000000000002,EUR,5.599999999999994,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
KAMBI.ST,2025-Q4,2026-02-18,2025-12-31,49.0,0.25,0.238,EUR,4.800000000000004,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KAMBI.ST,2026-Q1,2026-04-29,2026-03-31,29.0,0.31,0.297,EUR,4.193548387096778,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KAMBI.ST,2026-Q2,2026-07-22,2026-06-30,22.0,0.43,0.413,EUR,3.9534883720930267,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KNOW.ST,2024-Q1,2024-05-03,2024-03-31,33.0,7.33,7.33,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KNOW.ST,2024-Q2,2024-07-19,2024-06-30,19.0,6.72,6.73,SEK,0.14880952380953386,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KNOW.ST,2024-Q3,2024-10-25,2024-09-30,25.0,5.76,5.76,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KNOW.ST,2024-Q4,2025-02-07,2024-12-31,38.0,3.87,3.88,SEK,0.25839793281653195,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KNOW.ST,2025-Q1,2025-04-29,2025-03-31,29.0,3.06,3.05,SEK,0.3267973856209226,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KNOW.ST,2025-Q2,2025-07-18,2025-06-30,18.0,2.97,2.96,SEK,0.33670033670034444,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KNOW.ST,2025-Q3,2025-10-24,2025-09-30,24.0,3.57,3.5700000000000003,SEK,1.243947366526786e-14,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
KNOW.ST,2025-Q4,2026-02-06,2025-12-31,37.0,-10.43,-10.43,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KNOW.ST,2026-Q1,2026-04-29,2026-03-31,29.0,-10.73,-10.73,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
KNOW.ST,2026-Q2,2026-07-17,2026-06-30,17.0,-10.63,-10.62,SEK,0.0940733772342574,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LAGR-B.ST,2024-Q4,2024-05-17,2024-03-31,47.0,4.2582,4.25,SEK,0.19256963036025618,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LAGR-B.ST,2025-Q1,2024-07-18,2024-06-30,18.0,4.3213,4.32,SEK,0.030083539675552145,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LAGR-B.ST,2025-Q2,2024-10-25,2024-09-30,25.0,4.417,4.4,SEK,0.38487661308579263,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LAGR-B.ST,2025-Q3,2025-01-31,2024-12-31,31.0,4.6257,4.61,SEK,0.33940808958643714,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LAGR-B.ST,2025-Q4,2025-05-20,2025-03-31,50.0,4.94,4.93,SEK,0.2024291497975845,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LAGR-B.ST,2026-Q1,2025-07-18,2025-06-30,18.0,5.15,5.12,SEK,0.5825242718446649,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LAGR-B.ST,2026-Q2,2025-10-24,2025-09-30,24.0,5.32,5.31,SEK,0.18796992481204275,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
LAGR-B.ST,2026-Q3,2026-02-06,2025-12-31,37.0,5.55,5.53,SEK,0.3603603603603527,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LAGR-B.ST,2026-Q4,2026-05-19,2026-03-31,49.0,5.82,5.81,SEK,0.171821305841936,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LAGR-B.ST,2027-Q1,2026-07-17,2026-06-30,17.0,6.08,6.07,SEK,0.1644736842105228,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIFCO-B.ST,2024-Q4,2025-01-31,2024-12-31,31.0,7.27,7.27,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIFCO-B.ST,2025-Q1,2025-04-25,2025-03-31,25.0,7.58,7.59,SEK,0.13192612137202883,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIFCO-B.ST,2025-Q2,2025-07-14,2025-06-30,14.0,7.52,7.52,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIFCO-B.ST,2025-Q3,2025-10-23,2025-09-30,23.0,7.84,7.8500000000000005,SEK,0.12755102040817187,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
LIFCO-B.ST,2025-Q4,2026-01-30,2025-12-31,30.0,8.0,8.0,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIFCO-B.ST,2026-Q1,2026-04-24,2026-03-31,24.0,8.14,8.14,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIFCO-B.ST,2026-Q2,2026-07-14,2026-06-30,14.0,8.48,8.48,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIME.ST,2024-Q1,2024-04-25,,,6.47,6.47,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
LIME.ST,2024-Q2,2024-07-12,2024-06-30,12.0,6.46,6.39,SEK,1.0835913312693541,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIME.ST,2024-Q3,2024-10-23,2024-09-30,23.0,6.71,6.62,SEK,1.3412816691505194,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIME.ST,2024-Q4,2025-02-12,,,6.73,6.73,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
LIME.ST,2025-Q1,2025-04-24,2025-03-31,24.0,7.08,7.0,SEK,1.12994350282486,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIME.ST,2025-Q2,2025-07-12,2025-06-30,12.0,7.51,7.43,SEK,1.0652463382157134,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIME.ST,2025-Q3,2025-10-21,2025-09-30,21.0,7.79,7.759999999999999,SEK,0.3851091142490518,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
LIME.ST,2025-Q4,2026-02-12,2025-12-31,43.0,8.38,8.35,SEK,0.3579952267303238,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIME.ST,2026-Q1,2026-04-21,2026-03-31,21.0,8.55,8.53,SEK,0.23391812865498654,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LIME.ST,2026-Q2,2026-07-14,2026-06-30,14.0,8.98,8.98,SEK,0.0,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LOOMIS.ST,2024-Q1,2024-05-06,2024-03-31,36.0,20.41,20.37,SEK,0.19598236158745297,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LOOMIS.ST,2024-Q2,2024-07-24,2024-06-30,24.0,21.04,20.99,SEK,0.23764258555133416,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LOOMIS.ST,2024-Q3,2024-10-29,2024-09-30,29.0,22.04,21.97,SEK,0.3176043557168797,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LOOMIS.ST,2024-Q4,2025-02-05,,,23.51,23.51,SEK,0.0,fallback_user_history,User-supplied historical EPS TTM fallback
LOOMIS.ST,2025-Q1,2025-05-07,2025-03-31,37.0,24.03,23.96,SEK,0.29130253849355087,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LOOMIS.ST,2025-Q2,2025-07-25,2025-06-30,25.0,25.39,25.32,SEK,0.27569909413154897,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LOOMIS.ST,2025-Q3,2025-10-31,2025-09-30,31.0,26.27,26.22,SEK,0.1903311762466719,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
LOOMIS.ST,2025-Q4,2026-02-04,2025-12-31,35.0,23.29,23.21,SEK,0.3434950622584727,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LOOMIS.ST,2026-Q1,2026-05-07,2026-03-31,37.0,25.6,25.53,SEK,0.2734375000000011,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
LOOMIS.ST,2026-Q2,2026-07-24,2026-06-30,24.0,27.8,27.6,SEK,0.7194244604316521,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
MCAP.ST,2026-Q2,2026-07-21,2026-06-30,21.0,16.0,16.1,SEK,0.6250000000000089,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
MCOV-B.ST,2024-Q4,2025-02-12,2024-12-31,43.0,0.11,0.112,EUR,1.81818181818182,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
MCOV-B.ST,2025-Q1,2025-04-29,2025-03-31,29.0,0.2,0.204,EUR,1.999999999999988,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
MCOV-B.ST,2025-Q2,2025-07-24,2025-06-30,24.0,0.29,0.288,EUR,0.6896551724137938,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
MCOV-B.ST,2025-Q3,2025-11-05,2025-09-30,36.0,0.45,0.447,EUR,0.6666666666666672,yahoo_reconstructed_diluted_ttm,Yahoo Finance / trailingDilutedEPS reconstructed from quarterlyDilutedEPS
MCOV-B.ST,2025-Q4,2026-02-10,2025-12-31,41.0,0.5,0.513,EUR,2.6000000000000023,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
MCOV-B.ST,2026-Q1,2026-04-29,2026-03-31,29.0,0.52,0.526,EUR,1.1538461538461549,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
MCOV-B.ST,2026-Q2,2026-07-22,2026-06-30,22.0,0.55,0.559,EUR,1.6363636363636376,yahoo_trailing_diluted,Yahoo Finance / trailingDilutedEPS historical timeseries
