date,base_currency,quote_currency,rate,yahoo_ticker
2016-12-09,EUR,SEK,9.687700271606445,EURSEK=X
2016-12-12,EUR,SEK,9.69966983795166,EURSEK=X
2016-12-13,EUR,SEK,9.746999740600586,EURSEK=X
2016-12-14,EUR,SEK,9.737990379333496,EURSEK=X
2016-12-15,EUR,SEK,9.752530097961426,EURSEK=X
2016-12-16,EUR,SEK,9.793999671936035,EURSEK=X
2016-12-19,EUR,SEK,9.771140098571777,EURSEK=X
2016-12-20,EUR,SEK,9.751279830932617,EURSEK=X
2016-12-21,EUR,SEK,9.716099739074707,EURSEK=X
2016-12-22,EUR,SEK,9.616100311279297,EURSEK=X
2016-12-23,EUR,SEK,9.619999885559082,EURSEK=X
2016-12-26,EUR,SEK,9.623359680175781,EURSEK=X
2016-12-27,EUR,SEK,9.617899894714355,EURSEK=X
2016-12-28,EUR,SEK,9.646300315856934,EURSEK=X
2016-12-29,EUR,SEK,9.571789741516113,EURSEK=X
2016-12-30,EUR,SEK,9.583999633789062,EURSEK=X
2017-01-02,EUR,SEK,9.559889793395996,EURSEK=X
2017-01-03,EUR,SEK,9.536299705505371,EURSEK=X
2017-01-04,EUR,SEK,9.535499572753906,EURSEK=X
2017-01-05,EUR,SEK,9.549500465393066,EURSEK=X
2017-01-06,EUR,SEK,9.538869857788086,EURSEK=X
2017-01-09,EUR,SEK,9.538700103759766,EURSEK=X
2017-01-10,EUR,SEK,9.564499855041504,EURSEK=X
2017-01-11,EUR,SEK,9.583000183105469,EURSEK=X
2017-01-12,EUR,SEK,9.557499885559082,EURSEK=X
2017-01-13,EUR,SEK,9.496339797973633,EURSEK=X
2017-01-16,EUR,SEK,9.485199928283691,EURSEK=X
2017-01-17,EUR,SEK,9.489500045776367,EURSEK=X
2017-01-18,EUR,SEK,9.516169548034668,EURSEK=X
2017-01-19,EUR,SEK,9.513299942016602,EURSEK=X
2017-01-20,EUR,SEK,9.541399955749512,EURSEK=X
2017-01-23,EUR,SEK,9.508399963378906,EURSEK=X
2017-01-24,EUR,SEK,9.503499984741211,EURSEK=X
2017-01-25,EUR,SEK,9.49429988861084,EURSEK=X
2017-01-26,EUR,SEK,9.473799705505371,EURSEK=X
2017-01-27,EUR,SEK,9.447039604187012,EURSEK=X
2017-01-30,EUR,SEK,9.46364974975586,EURSEK=X
2017-01-31,EUR,SEK,9.444990158081055,EURSEK=X
2017-02-01,EUR,SEK,9.444299697875977,EURSEK=X
2017-02-02,EUR,SEK,9.420820236206055,EURSEK=X
2017-02-03,EUR,SEK,9.414130210876465,EURSEK=X
2017-02-06,EUR,SEK,9.449299812316895,EURSEK=X
2017-02-07,EUR,SEK,9.483670234680176,EURSEK=X
2017-02-08,EUR,SEK,9.478469848632812,EURSEK=X
2017-02-09,EUR,SEK,9.453499794006348,EURSEK=X
2017-02-10,EUR,SEK,9.485099792480469,EURSEK=X
2017-02-13,EUR,SEK,9.484299659729004,EURSEK=X
2017-02-14,EUR,SEK,9.471110343933105,EURSEK=X
2017-02-15,EUR,SEK,9.449799537658691,EURSEK=X
2017-02-16,EUR,SEK,9.456890106201172,EURSEK=X
2017-02-17,EUR,SEK,9.452939987182617,EURSEK=X
2017-02-20,EUR,SEK,9.460359573364258,EURSEK=X
2017-02-21,EUR,SEK,9.480799674987793,EURSEK=X
2017-02-22,EUR,SEK,9.456600189208984,EURSEK=X
2017-02-23,EUR,SEK,9.466099739074707,EURSEK=X
2017-02-24,EUR,SEK,9.517410278320312,EURSEK=X
2017-02-27,EUR,SEK,9.541000366210938,EURSEK=X
2017-02-28,EUR,SEK,9.594809532165527,EURSEK=X
2017-03-01,EUR,SEK,9.56089973449707,EURSEK=X
2017-03-02,EUR,SEK,9.542960166931152,EURSEK=X
2017-03-03,EUR,SEK,9.538700103759766,EURSEK=X
2017-03-06,EUR,SEK,9.535269737243652,EURSEK=X
2017-03-07,EUR,SEK,9.542169570922852,EURSEK=X
2017-03-08,EUR,SEK,9.52377986907959,EURSEK=X
2017-03-09,EUR,SEK,9.538700103759766,EURSEK=X
2017-03-10,EUR,SEK,9.56719970703125,EURSEK=X
2017-03-13,EUR,SEK,9.6143798828125,EURSEK=X
2017-03-14,EUR,SEK,9.52299976348877,EURSEK=X
2017-03-15,EUR,SEK,9.513199806213379,EURSEK=X
2017-03-16,EUR,SEK,9.529199600219727,EURSEK=X
2017-03-17,EUR,SEK,9.48900032043457,EURSEK=X
2017-03-20,EUR,SEK,9.481269836425781,EURSEK=X
2017-03-21,EUR,SEK,9.47262954711914,EURSEK=X
2017-03-22,EUR,SEK,9.51156997680664,EURSEK=X
2017-03-23,EUR,SEK,9.493949890136719,EURSEK=X
2017-03-24,EUR,SEK,9.51686954498291,EURSEK=X
2017-03-27,EUR,SEK,9.524589538574219,EURSEK=X
2017-03-28,EUR,SEK,9.541119575500488,EURSEK=X
2017-03-29,EUR,SEK,9.550100326538086,EURSEK=X
2017-03-30,EUR,SEK,9.541899681091309,EURSEK=X
2017-03-31,EUR,SEK,9.544790267944336,EURSEK=X
2017-04-03,EUR,SEK,9.55679988861084,EURSEK=X
2017-04-04,EUR,SEK,9.558679580688477,EURSEK=X
2017-04-05,EUR,SEK,9.604999542236328,EURSEK=X
2017-04-06,EUR,SEK,9.584779739379883,EURSEK=X
2017-04-07,EUR,SEK,9.603569984436035,EURSEK=X
2017-04-10,EUR,SEK,9.604339599609375,EURSEK=X
2017-04-11,EUR,SEK,9.616900444030762,EURSEK=X
2017-04-12,EUR,SEK,9.605010032653809,EURSEK=X
2017-04-13,EUR,SEK,9.57306957244873,EURSEK=X
2017-04-14,EUR,SEK,9.590900421142578,EURSEK=X
2017-04-17,EUR,SEK,9.586759567260742,EURSEK=X
2017-04-18,EUR,SEK,9.577159881591797,EURSEK=X
2017-04-19,EUR,SEK,9.612970352172852,EURSEK=X
2017-04-20,EUR,SEK,9.608940124511719,EURSEK=X
2017-04-21,EUR,SEK,9.629380226135254,EURSEK=X
2017-04-24,EUR,SEK,9.608989715576172,EURSEK=X
2017-04-25,EUR,SEK,9.623000144958496,EURSEK=X
2017-04-26,EUR,SEK,9.583499908447266,EURSEK=X
2017-04-27,EUR,SEK,9.55167007446289,EURSEK=X
2017-04-28,EUR,SEK,9.60200023651123,EURSEK=X
2017-05-01,EUR,SEK,9.644359588623047,EURSEK=X
2017-05-02,EUR,SEK,9.645739555358887,EURSEK=X
2017-05-03,EUR,SEK,9.620309829711914,EURSEK=X
2017-05-04,EUR,SEK,9.625100135803223,EURSEK=X
2017-05-05,EUR,SEK,9.697680473327637,EURSEK=X
2017-05-08,EUR,SEK,9.670900344848633,EURSEK=X
2017-05-09,EUR,SEK,9.658699989318848,EURSEK=X
2017-05-10,EUR,SEK,9.665510177612305,EURSEK=X
2017-05-11,EUR,SEK,9.694100379943848,EURSEK=X
2017-05-12,EUR,SEK,9.64700984954834,EURSEK=X
2017-05-15,EUR,SEK,9.656399726867676,EURSEK=X
2017-05-16,EUR,SEK,9.691080093383789,EURSEK=X
2017-05-17,EUR,SEK,9.736570358276367,EURSEK=X
2017-05-18,EUR,SEK,9.74425983428955,EURSEK=X
2017-05-19,EUR,SEK,9.771360397338867,EURSEK=X
2017-05-22,EUR,SEK,9.775099754333496,EURSEK=X
2017-05-23,EUR,SEK,9.76846981048584,EURSEK=X
2017-05-24,EUR,SEK,9.735969543457031,EURSEK=X
2017-05-25,EUR,SEK,9.726129531860352,EURSEK=X
2017-05-26,EUR,SEK,9.740599632263184,EURSEK=X
2017-05-29,EUR,SEK,9.706620216369629,EURSEK=X
2017-05-30,EUR,SEK,9.71310043334961,EURSEK=X
2017-05-31,EUR,SEK,9.752860069274902,EURSEK=X
2017-06-01,EUR,SEK,9.766400337219238,EURSEK=X
2017-06-02,EUR,SEK,9.731100082397461,EURSEK=X
2017-06-05,EUR,SEK,9.726889610290527,EURSEK=X
2017-06-06,EUR,SEK,9.739109992980957,EURSEK=X
2017-06-07,EUR,SEK,9.77295970916748,EURSEK=X
2017-06-08,EUR,SEK,9.776530265808105,EURSEK=X
2017-06-09,EUR,SEK,9.766799926757812,EURSEK=X
2017-06-12,EUR,SEK,9.756319999694824,EURSEK=X
2017-06-13,EUR,SEK,9.793600082397461,EURSEK=X
2017-06-14,EUR,SEK,9.736800193786621,EURSEK=X
2017-06-15,EUR,SEK,9.761110305786133,EURSEK=X
2017-06-16,EUR,SEK,9.753780364990234,EURSEK=X
2017-06-19,EUR,SEK,9.740300178527832,EURSEK=X
2017-06-20,EUR,SEK,9.747220039367676,EURSEK=X
2017-06-21,EUR,SEK,9.775670051574707,EURSEK=X
2017-06-22,EUR,SEK,9.767450332641602,EURSEK=X
2017-06-23,EUR,SEK,9.760239601135254,EURSEK=X
2017-06-26,EUR,SEK,9.7560396194458,EURSEK=X
2017-06-27,EUR,SEK,9.746399879455566,EURSEK=X
2017-06-28,EUR,SEK,9.757599830627441,EURSEK=X
2017-06-29,EUR,SEK,9.718660354614258,EURSEK=X
2017-06-30,EUR,SEK,9.676899909973145,EURSEK=X
2017-07-03,EUR,SEK,9.621760368347168,EURSEK=X
2017-07-04,EUR,SEK,9.64706039428711,EURSEK=X
2017-07-05,EUR,SEK,9.666299819946289,EURSEK=X
2017-07-06,EUR,SEK,9.635310173034668,EURSEK=X
2017-07-07,EUR,SEK,9.638870239257812,EURSEK=X
2017-07-10,EUR,SEK,9.604559898376465,EURSEK=X
2017-07-12,EUR,SEK,9.632049560546875,EURSEK=X
2017-07-13,EUR,SEK,9.601229667663574,EURSEK=X
2017-07-14,EUR,SEK,9.525130271911621,EURSEK=X
2017-07-17,EUR,SEK,9.530329704284668,EURSEK=X
2017-07-18,EUR,SEK,9.518799781799316,EURSEK=X
2017-07-19,EUR,SEK,9.58942985534668,EURSEK=X
2017-07-20,EUR,SEK,9.574780464172363,EURSEK=X
2017-07-21,EUR,SEK,9.556400299072266,EURSEK=X
2017-07-24,EUR,SEK,9.613699913024902,EURSEK=X
2017-07-25,EUR,SEK,9.561309814453125,EURSEK=X
2017-07-26,EUR,SEK,9.55558967590332,EURSEK=X
2017-07-27,EUR,SEK,9.586299896240234,EURSEK=X
2017-07-28,EUR,SEK,9.595029830932617,EURSEK=X
2017-07-31,EUR,SEK,9.523200035095215,EURSEK=X
2017-08-01,EUR,SEK,9.550189971923828,EURSEK=X
2017-08-02,EUR,SEK,9.576700210571289,EURSEK=X
2017-08-03,EUR,SEK,9.60099983215332,EURSEK=X
2017-08-04,EUR,SEK,9.612500190734863,EURSEK=X
2017-08-07,EUR,SEK,9.591309547424316,EURSEK=X
2017-08-08,EUR,SEK,9.61122989654541,EURSEK=X
2017-08-09,EUR,SEK,9.606889724731445,EURSEK=X
2017-08-10,EUR,SEK,9.60990047454834,EURSEK=X
2017-08-11,EUR,SEK,9.575369834899902,EURSEK=X
2017-08-14,EUR,SEK,9.602860450744629,EURSEK=X
2017-08-15,EUR,SEK,9.557279586791992,EURSEK=X
2017-08-16,EUR,SEK,9.476420402526855,EURSEK=X
2017-08-17,EUR,SEK,9.505419731140137,EURSEK=X
2017-08-18,EUR,SEK,9.539819717407227,EURSEK=X
2017-08-21,EUR,SEK,9.535810470581055,EURSEK=X
2017-08-22,EUR,SEK,9.538809776306152,EURSEK=X
2017-08-23,EUR,SEK,9.524800300598145,EURSEK=X
2017-08-24,EUR,SEK,9.514840126037598,EURSEK=X
2017-08-25,EUR,SEK,9.51887035369873,EURSEK=X
2017-08-28,EUR,SEK,9.49470043182373,EURSEK=X
2017-08-29,EUR,SEK,9.541769981384277,EURSEK=X
2017-08-30,EUR,SEK,9.50316047668457,EURSEK=X
2017-08-31,EUR,SEK,9.480669975280762,EURSEK=X
2017-09-01,EUR,SEK,9.450900077819824,EURSEK=X
2017-09-04,EUR,SEK,9.479109764099121,EURSEK=X
2017-09-05,EUR,SEK,9.470979690551758,EURSEK=X
2017-09-06,EUR,SEK,9.486200332641602,EURSEK=X
2017-09-07,EUR,SEK,9.50413990020752,EURSEK=X
2017-09-08,EUR,SEK,9.524860382080078,EURSEK=X
2017-09-11,EUR,SEK,9.540399551391602,EURSEK=X
2017-09-12,EUR,SEK,9.572699546813965,EURSEK=X
2017-09-13,EUR,SEK,9.536029815673828,EURSEK=X
2017-09-14,EUR,SEK,9.546199798583984,EURSEK=X
2017-09-15,EUR,SEK,9.524160385131836,EURSEK=X
2017-09-18,EUR,SEK,9.512049674987793,EURSEK=X
2017-09-19,EUR,SEK,9.514880180358887,EURSEK=X
2017-09-20,EUR,SEK,9.537360191345215,EURSEK=X
2017-09-21,EUR,SEK,9.529029846191406,EURSEK=X
2017-09-22,EUR,SEK,9.517379760742188,EURSEK=X
2017-09-25,EUR,SEK,9.53203010559082,EURSEK=X
2017-09-26,EUR,SEK,9.527000427246094,EURSEK=X
2017-09-27,EUR,SEK,9.577329635620117,EURSEK=X
2017-09-28,EUR,SEK,9.568479537963867,EURSEK=X
2017-09-29,EUR,SEK,9.560460090637207,EURSEK=X
2017-10-02,EUR,SEK,9.591879844665527,EURSEK=X
2017-10-03,EUR,SEK,9.58296012878418,EURSEK=X
2017-10-04,EUR,SEK,9.547499656677246,EURSEK=X
2017-10-05,EUR,SEK,9.514800071716309,EURSEK=X
2017-10-06,EUR,SEK,9.527400016784668,EURSEK=X
2017-10-09,EUR,SEK,9.520000457763672,EURSEK=X
2017-10-10,EUR,SEK,9.53717041015625,EURSEK=X
2017-10-11,EUR,SEK,9.531439781188965,EURSEK=X
2017-10-12,EUR,SEK,9.540029525756836,EURSEK=X
2017-10-13,EUR,SEK,9.609029769897461,EURSEK=X
2017-10-16,EUR,SEK,9.589309692382812,EURSEK=X
2017-10-17,EUR,SEK,9.555560111999512,EURSEK=X
2017-10-18,EUR,SEK,9.592399597167969,EURSEK=X
2017-10-19,EUR,SEK,9.595820426940918,EURSEK=X
2017-10-20,EUR,SEK,9.626290321350098,EURSEK=X
2017-10-23,EUR,SEK,9.611769676208496,EURSEK=X
2017-10-24,EUR,SEK,9.636150360107422,EURSEK=X
2017-10-25,EUR,SEK,9.669699668884277,EURSEK=X
2017-10-26,EUR,SEK,9.701499938964844,EURSEK=X
2017-10-27,EUR,SEK,9.733519554138184,EURSEK=X
2017-10-30,EUR,SEK,9.709699630737305,EURSEK=X
2017-10-31,EUR,SEK,9.727569580078125,EURSEK=X
2017-11-01,EUR,SEK,9.753000259399414,EURSEK=X
2017-11-02,EUR,SEK,9.76414966583252,EURSEK=X
2017-11-03,EUR,SEK,9.784379959106445,EURSEK=X
2017-11-06,EUR,SEK,9.790909767150879,EURSEK=X
2017-11-07,EUR,SEK,9.744400024414062,EURSEK=X
2017-11-08,EUR,SEK,9.723699569702148,EURSEK=X
2017-11-09,EUR,SEK,9.712800025939941,EURSEK=X
2017-11-10,EUR,SEK,9.751520156860352,EURSEK=X
2017-11-13,EUR,SEK,9.744449615478516,EURSEK=X
2017-11-14,EUR,SEK,9.77929973602295,EURSEK=X
2017-11-15,EUR,SEK,9.90625,EURSEK=X
2017-11-17,EUR,SEK,9.88761043548584,EURSEK=X
2017-11-20,EUR,SEK,9.919289588928223,EURSEK=X
2017-11-21,EUR,SEK,9.954170227050781,EURSEK=X
2017-11-22,EUR,SEK,9.894330024719238,EURSEK=X
2017-11-23,EUR,SEK,9.853750228881836,EURSEK=X
2017-11-24,EUR,SEK,9.828949928283691,EURSEK=X
2017-11-27,EUR,SEK,9.879509925842285,EURSEK=X
2017-11-28,EUR,SEK,9.8641996383667,EURSEK=X
2017-11-29,EUR,SEK,9.882200241088867,EURSEK=X
2017-11-30,EUR,SEK,9.918499946594238,EURSEK=X
2017-12-01,EUR,SEK,9.973030090332031,EURSEK=X
2017-12-04,EUR,SEK,9.944470405578613,EURSEK=X
2017-12-05,EUR,SEK,9.991129875183105,EURSEK=X
2017-12-06,EUR,SEK,9.894399642944336,EURSEK=X
2017-12-07,EUR,SEK,9.940199851989746,EURSEK=X
2017-12-08,EUR,SEK,9.989800453186035,EURSEK=X
2017-12-11,EUR,SEK,9.95460033416748,EURSEK=X
2017-12-12,EUR,SEK,10.009160041809082,EURSEK=X
2017-12-13,EUR,SEK,9.881799697875977,EURSEK=X
2017-12-14,EUR,SEK,9.950400352478027,EURSEK=X
2017-12-15,EUR,SEK,9.936670303344727,EURSEK=X
2017-12-18,EUR,SEK,9.983369827270508,EURSEK=X
2017-12-19,EUR,SEK,9.937999725341797,EURSEK=X
2017-12-20,EUR,SEK,9.946399688720703,EURSEK=X
2017-12-21,EUR,SEK,9.96679973602295,EURSEK=X
2017-12-22,EUR,SEK,9.940190315246582,EURSEK=X
2017-12-25,EUR,SEK,9.882499694824219,EURSEK=X
2017-12-26,EUR,SEK,9.881699562072754,EURSEK=X
2017-12-27,EUR,SEK,9.902970314025879,EURSEK=X
2017-12-28,EUR,SEK,9.838089942932129,EURSEK=X
2017-12-29,EUR,SEK,9.845709800720215,EURSEK=X
2018-01-01,EUR,SEK,9.817399978637695,EURSEK=X
2018-01-02,EUR,SEK,9.823929786682129,EURSEK=X
2018-01-03,EUR,SEK,9.840399742126465,EURSEK=X
2018-01-04,EUR,SEK,9.824410438537598,EURSEK=X
2018-01-05,EUR,SEK,9.81425952911377,EURSEK=X
2018-01-08,EUR,SEK,9.80370044708252,EURSEK=X
2018-01-09,EUR,SEK,9.819430351257324,EURSEK=X
2018-01-10,EUR,SEK,9.824700355529785,EURSEK=X
2018-01-11,EUR,SEK,9.794699668884277,EURSEK=X
2018-01-12,EUR,SEK,9.780500411987305,EURSEK=X
2018-01-15,EUR,SEK,9.80912971496582,EURSEK=X
2018-01-16,EUR,SEK,9.829580307006836,EURSEK=X
2018-01-17,EUR,SEK,9.856200218200684,EURSEK=X
2018-01-18,EUR,SEK,9.80620002746582,EURSEK=X
2018-01-19,EUR,SEK,9.811570167541504,EURSEK=X
2018-01-22,EUR,SEK,9.835860252380371,EURSEK=X
2018-01-23,EUR,SEK,9.833200454711914,EURSEK=X
2018-01-24,EUR,SEK,9.845450401306152,EURSEK=X
2018-01-25,EUR,SEK,9.827159881591797,EURSEK=X
2018-01-26,EUR,SEK,9.822580337524414,EURSEK=X
2018-01-29,EUR,SEK,9.779629707336426,EURSEK=X
2018-01-30,EUR,SEK,9.758500099182129,EURSEK=X
2018-01-31,EUR,SEK,9.786319732666016,EURSEK=X
2018-02-01,EUR,SEK,9.783900260925293,EURSEK=X
2018-02-02,EUR,SEK,9.810420036315918,EURSEK=X
2018-02-05,EUR,SEK,9.837209701538086,EURSEK=X
2018-02-06,EUR,SEK,9.868789672851562,EURSEK=X
2018-02-07,EUR,SEK,9.839300155639648,EURSEK=X
2018-02-08,EUR,SEK,9.911399841308594,EURSEK=X
2018-02-09,EUR,SEK,9.936559677124023,EURSEK=X
2018-02-12,EUR,SEK,9.911310195922852,EURSEK=X
2018-02-13,EUR,SEK,9.90839958190918,EURSEK=X
2018-02-14,EUR,SEK,9.913619995117188,EURSEK=X
2018-02-15,EUR,SEK,9.903070449829102,EURSEK=X
2018-02-16,EUR,SEK,9.912500381469727,EURSEK=X
2018-02-19,EUR,SEK,9.884389877319336,EURSEK=X
2018-02-20,EUR,SEK,9.908029556274414,EURSEK=X
2018-02-21,EUR,SEK,9.98744010925293,EURSEK=X
2018-02-22,EUR,SEK,9.972399711608887,EURSEK=X
2018-02-23,EUR,SEK,10.00730037689209,EURSEK=X
2018-02-26,EUR,SEK,10.049409866333008,EURSEK=X
2018-02-27,EUR,SEK,10.04043960571289,EURSEK=X
2018-02-28,EUR,SEK,10.058730125427246,EURSEK=X
2018-03-01,EUR,SEK,10.106100082397461,EURSEK=X
2018-03-02,EUR,SEK,10.115650177001953,EURSEK=X
2018-03-05,EUR,SEK,10.157259941101074,EURSEK=X
2018-03-06,EUR,SEK,10.187100410461426,EURSEK=X
2018-03-07,EUR,SEK,10.18871021270752,EURSEK=X
2018-03-08,EUR,SEK,10.213199615478516,EURSEK=X
2018-03-09,EUR,SEK,10.173399925231934,EURSEK=X
2018-03-12,EUR,SEK,10.144969940185547,EURSEK=X
2018-03-13,EUR,SEK,10.162870407104492,EURSEK=X
2018-03-14,EUR,SEK,10.17805004119873,EURSEK=X
2018-03-15,EUR,SEK,10.123209953308105,EURSEK=X
2018-03-16,EUR,SEK,10.068110466003418,EURSEK=X
2018-03-19,EUR,SEK,10.060500144958496,EURSEK=X
2018-03-20,EUR,SEK,10.070819854736328,EURSEK=X
2018-03-21,EUR,SEK,10.059700012207031,EURSEK=X
2018-03-22,EUR,SEK,10.107099533081055,EURSEK=X
2018-03-23,EUR,SEK,10.156999588012695,EURSEK=X
2018-03-26,EUR,SEK,10.182760238647461,EURSEK=X
2018-03-27,EUR,SEK,10.18970012664795,EURSEK=X
2018-03-28,EUR,SEK,10.204440116882324,EURSEK=X
2018-03-29,EUR,SEK,10.2841796875,EURSEK=X
2018-03-30,EUR,SEK,10.27869987487793,EURSEK=X
2018-04-02,EUR,SEK,10.280200004577637,EURSEK=X
2018-04-03,EUR,SEK,10.321100234985352,EURSEK=X
2018-04-04,EUR,SEK,10.298419952392578,EURSEK=X
2018-04-05,EUR,SEK,10.308699607849121,EURSEK=X
2018-04-06,EUR,SEK,10.318099975585938,EURSEK=X
2018-04-09,EUR,SEK,10.298489570617676,EURSEK=X
2018-04-10,EUR,SEK,10.298379898071289,EURSEK=X
2018-04-11,EUR,SEK,10.25529956817627,EURSEK=X
2018-04-12,EUR,SEK,10.29520034790039,EURSEK=X
2018-04-13,EUR,SEK,10.363490104675293,EURSEK=X
2018-04-16,EUR,SEK,10.445799827575684,EURSEK=X
2018-04-17,EUR,SEK,10.418919563293457,EURSEK=X
2018-04-18,EUR,SEK,10.391300201416016,EURSEK=X
2018-04-19,EUR,SEK,10.397299766540527,EURSEK=X
2018-04-20,EUR,SEK,10.375760078430176,EURSEK=X
2018-04-23,EUR,SEK,10.373499870300293,EURSEK=X
2018-04-24,EUR,SEK,10.398380279541016,EURSEK=X
2018-04-25,EUR,SEK,10.410920143127441,EURSEK=X
2018-04-26,EUR,SEK,10.412980079650879,EURSEK=X
2018-04-27,EUR,SEK,10.477299690246582,EURSEK=X
2018-04-30,EUR,SEK,10.509499549865723,EURSEK=X
2018-05-01,EUR,SEK,10.56190013885498,EURSEK=X
2018-05-02,EUR,SEK,10.601590156555176,EURSEK=X
2018-05-03,EUR,SEK,10.656160354614258,EURSEK=X
2018-05-04,EUR,SEK,10.560020446777344,EURSEK=X
2018-05-07,EUR,SEK,10.535860061645508,EURSEK=X
2018-05-08,EUR,SEK,10.533900260925293,EURSEK=X
2018-05-09,EUR,SEK,10.452400207519531,EURSEK=X
2018-05-10,EUR,SEK,10.31410026550293,EURSEK=X
2018-05-11,EUR,SEK,10.299500465393066,EURSEK=X
2018-05-14,EUR,SEK,10.262530326843262,EURSEK=X
2018-05-15,EUR,SEK,10.306260108947754,EURSEK=X
2018-05-16,EUR,SEK,10.278679847717285,EURSEK=X
2018-05-17,EUR,SEK,10.268899917602539,EURSEK=X
2018-05-18,EUR,SEK,10.305489540100098,EURSEK=X
2018-05-21,EUR,SEK,10.302599906921387,EURSEK=X
2018-05-22,EUR,SEK,10.225910186767578,EURSEK=X
2018-05-23,EUR,SEK,10.233400344848633,EURSEK=X
2018-05-24,EUR,SEK,10.242329597473145,EURSEK=X
2018-05-25,EUR,SEK,10.26725959777832,EURSEK=X
2018-05-28,EUR,SEK,10.212960243225098,EURSEK=X
2018-05-29,EUR,SEK,10.25730037689209,EURSEK=X
2018-05-30,EUR,SEK,10.344300270080566,EURSEK=X
2018-05-31,EUR,SEK,10.280019760131836,EURSEK=X
2018-06-01,EUR,SEK,10.303979873657227,EURSEK=X
2018-06-04,EUR,SEK,10.285699844360352,EURSEK=X
2018-06-05,EUR,SEK,10.239500045776367,EURSEK=X
2018-06-06,EUR,SEK,10.246199607849121,EURSEK=X
2018-06-07,EUR,SEK,10.277700424194336,EURSEK=X
2018-06-08,EUR,SEK,10.264749526977539,EURSEK=X
2018-06-11,EUR,SEK,10.249039649963379,EURSEK=X
2018-06-12,EUR,SEK,10.20300006866455,EURSEK=X
2018-06-13,EUR,SEK,10.14618968963623,EURSEK=X
2018-06-14,EUR,SEK,10.154000282287598,EURSEK=X
2018-06-15,EUR,SEK,10.114150047302246,EURSEK=X
2018-06-18,EUR,SEK,10.200200080871582,EURSEK=X
2018-06-19,EUR,SEK,10.25337028503418,EURSEK=X
2018-06-20,EUR,SEK,10.303370475769043,EURSEK=X
2018-06-21,EUR,SEK,10.279330253601074,EURSEK=X
2018-06-22,EUR,SEK,10.315970420837402,EURSEK=X
2018-06-25,EUR,SEK,10.330389976501465,EURSEK=X
2018-06-26,EUR,SEK,10.347729682922363,EURSEK=X
2018-06-27,EUR,SEK,10.341480255126953,EURSEK=X
2018-06-28,EUR,SEK,10.370969772338867,EURSEK=X
2018-06-29,EUR,SEK,10.442110061645508,EURSEK=X
2018-07-02,EUR,SEK,10.453510284423828,EURSEK=X
2018-07-03,EUR,SEK,10.432080268859863,EURSEK=X
2018-07-04,EUR,SEK,10.29800033569336,EURSEK=X
2018-07-05,EUR,SEK,10.235650062561035,EURSEK=X
2018-07-06,EUR,SEK,10.25100040435791,EURSEK=X
2018-07-09,EUR,SEK,10.242600440979004,EURSEK=X
2018-07-10,EUR,SEK,10.246999740600586,EURSEK=X
2018-07-11,EUR,SEK,10.257800102233887,EURSEK=X
2018-07-12,EUR,SEK,10.295000076293945,EURSEK=X
2018-07-13,EUR,SEK,10.352510452270508,EURSEK=X
2018-07-16,EUR,SEK,10.382100105285645,EURSEK=X
2018-07-17,EUR,SEK,10.325440406799316,EURSEK=X
2018-07-18,EUR,SEK,10.300100326538086,EURSEK=X
2018-07-19,EUR,SEK,10.318699836730957,EURSEK=X
2018-07-20,EUR,SEK,10.369669914245605,EURSEK=X
2018-07-23,EUR,SEK,10.383199691772461,EURSEK=X
2018-07-24,EUR,SEK,10.358460426330566,EURSEK=X
2018-07-25,EUR,SEK,10.303000450134277,EURSEK=X
2018-07-26,EUR,SEK,10.26509952545166,EURSEK=X
2018-07-27,EUR,SEK,10.256939888000488,EURSEK=X
2018-07-30,EUR,SEK,10.298399925231934,EURSEK=X
2018-07-31,EUR,SEK,10.247989654541016,EURSEK=X
2018-08-01,EUR,SEK,10.271699905395508,EURSEK=X
2018-08-02,EUR,SEK,10.266189575195312,EURSEK=X
2018-08-03,EUR,SEK,10.292699813842773,EURSEK=X
2018-08-06,EUR,SEK,10.311659812927246,EURSEK=X
2018-08-07,EUR,SEK,10.327139854431152,EURSEK=X
2018-08-08,EUR,SEK,10.333399772644043,EURSEK=X
2018-08-09,EUR,SEK,10.390000343322754,EURSEK=X
2018-08-10,EUR,SEK,10.378829956054688,EURSEK=X
2018-08-13,EUR,SEK,10.412500381469727,EURSEK=X
2018-08-14,EUR,SEK,10.398240089416504,EURSEK=X
2018-08-15,EUR,SEK,10.37339973449707,EURSEK=X
2018-08-16,EUR,SEK,10.444820404052734,EURSEK=X
2018-08-17,EUR,SEK,10.454000473022461,EURSEK=X
2018-08-20,EUR,SEK,10.470239639282227,EURSEK=X
2018-08-21,EUR,SEK,10.510259628295898,EURSEK=X
2018-08-22,EUR,SEK,10.523189544677734,EURSEK=X
2018-08-23,EUR,SEK,10.500550270080566,EURSEK=X
2018-08-24,EUR,SEK,10.548199653625488,EURSEK=X
2018-08-27,EUR,SEK,10.599920272827148,EURSEK=X
2018-08-28,EUR,SEK,10.619979858398438,EURSEK=X
2018-08-29,EUR,SEK,10.67788028717041,EURSEK=X
2018-08-30,EUR,SEK,10.69303035736084,EURSEK=X
2018-08-31,EUR,SEK,10.636340141296387,EURSEK=X
2018-09-03,EUR,SEK,10.609199523925781,EURSEK=X
